title,summary,category,url
Ecologists Uncover Significant Ecological Impact of Hybrid Grouper Release Through Religious Practices,"Ecologists have identified significant ecological risks associated with the release of hybrid groupers into Hong Kong&apos;s coastal waters, a practice often linked to religious &apos;mercy release&apos; rituals. Their study highlights how the Tiger Grouper-Giant Grouper hybrid (TGGG), also known as the Sabah grouper, disrupts local marine ecosystems by exploiting unique ecological niches and potentially becoming a dominant predator. This research, the first to use advanced DNA metabarcoding to analyze the diet of this hybrid species, underscores the urgent need for public education and conservation measures to mitigate unintended ecological impacts.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250119183234.htm
Technology for Oxidizing Atmospheric Methane Won't Help the Climate,"Atmospheric scientists show proposed &apos;geoengineering&apos; effort to remove methane, a potent greenhouse gas, from the atmosphere could worse air quality while providing minimal climate benefits.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250117171311.htm
Insights Into How Populations Conform or Go Against the Crowd,"Cultural traits -- the information, beliefs, behaviors, customs, and practices that shape the character of a population -- are influenced by conformity, the tendency to align with others, or anti-conformity, the choice to deliberately diverge. A new way to model this dynamic interplay could ultimately help explain societal phenomena like political polarization, cultural trends, and the spread of misinformation.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250117171309.htm
Direct Measurements Can Reduce Uncertainty in Soil Carbon Credit Markets,Scientists find a &apos;measure and remeasure&apos; approach is a feasible method of verifying soil carbon storage in croplands for climate mitigation.,Society/Education,https://www.sciencedaily.com/releases/2025/01/250117123450.htm
"Reducing Teens' Psychological Stress Could Save Billions for U.S. Budget, Study Suggests","A new study suggests that boosting adolescent mental health is linked with long-term economic benefits. In contrast to similar findings from prior studies, these estimated relationships could be readily incorporated into standard government budgeting analyses for assessing potential policy impacts.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250116161346.htm
"Nine in Ten Afghans Struggle With Diminished Quality of Life, Study Shows","A survey of more than 800 people living in Afghanistan carried out since the 2021 withdrawal of U.S. troops from the country, shows high rates of stress, food insecurity, and limited healthcare access.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250116161341.htm
The Megadroughts Are Upon Us,"Increasingly common since 1980, persistent multi-year droughts will continue to advance with the warming climate, warns a new study. This publicly available forty-year global quantitative inventory seeks to inform policy regarding the environmental impact of human-induced climate change. It also detected previously &apos;overlooked&apos; events.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250116161248.htm
Study Finds Gender Gap With Children When It Comes to Negotiating,"Studies have shown a persistent gender gap when it comes to wages -- disparities that stretch over decades. Past analyses have pointed to various causes for this discrepancy, but often overlooked is how such divides may surface early in life. In a related new study of boys and girls, a team of psychology researchers has found that despite holding similar views on the purpose and value of negotiation, boys ask for bigger bonuses than girls do for completing the same work. The findings indicate that these outcomes are linked, in part, to differences in perceptions of abilities.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250116133326.htm
How Improving Education Could Close Maternal Heart Health Gaps,"Research has established a clear link between racial and ethnic disparities in maternal heart health and higher risks of preterm birth, preeclampsia and cardiovascular issues for Black and Hispanic mothers and their babies.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250115165252.htm
A New Research Program Is Indigenizing Artificial Intelligence,"A new initiative is challenging the conversation around the direction of artificial intelligence (AI). It charges that the current trajectory is inherently biased against non-Western modes of thinking about intelligence -- especially those originating from Indigenous cultures. Abundant Intelligences is an international, multi-institutional and interdisciplinary program that seeks to rethink how we conceive of AI. The driving concept behind it is the incorporation of Indigenous knowledge systems to create an inclusive, robust concept of intelligence and intelligent action, and how that can be embedded into existing and future technologies.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250115164916.htm
From Caring Touch to Cooperative Communities,"An international research team concludes that gentle touch is not only good for mental health, but also for the evolution of cooperation.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250115125413.htm
Calls to Curb Invasive Species Spread Via Untreated Water Transfer,"Experts are warning of the risks of spreading invasive and non-native species when moving large volumes of untreated lake, reservoir and river water.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250115125044.htm
"Small-Scale Fisheries Essential to Global Nutrition, Livelihoods","Small-scale fisheries play a significant but overlooked role in global fisheries production and are key to addressing hunger and malnutrition while supporting livelihoods around the world, according to new research. The study rigorously quantified how marine and inland small-scale fisheries contribute to aquatic harvests and nutritional and socioeconomic security on a global scale.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250115124900.htm
Ancient Genomes Reveal an Iron Age Society Centred on Women,"A groundbreaking study finds evidence that land was inherited through the female line in Iron Age Britain, with husbands moving to live with their wife&apos;s community. This is believed to be the first time such a system has been documented in European prehistory.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250115124453.htm
Floating Solar Panels Could Support US Energy Goals,"Federal reservoirs could help meet the country&apos;s solar energy needs, according to a new study. Geospatial scientists and senior legal and regulatory analyst quantified exactly how much energy could be generated from floating solar panel projects installed on federally owned or regulated reservoirs.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250114181554.htm
Ecologist Highlights Critical Gaps in Global Wildlife Trade Monitoring,"Using 22 years of LEMIS data, a recent study explores the dimensions of wildlife trade and obtain one of the most comprehensive overviews to date. The study reveals striking findings: between 2000 and 2022, the US traded almost 30,000 wild species and over 2.85 billion individuals, with over 50% of individuals from most taxa sourced directly from the wild. These findings are significant as the impact of trade on most of these species has never been assessed.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250114125432.htm
"To Mitigate Impact of Wildfires on Communities' Water, Report Fills Gaps in Guidance to Public Drinking Water System Staff","Wildfires increasingly threaten public drinking water systems, but guidance on how to address damage to these systems from a wildfire has been insufficient, conflicting or inaccurate. A new publication offers the first comprehensive guidance for public drinking water system staff, outlining the decision-making process for testing and recovering water distribution systems after a wildfire.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250113161129.htm
"Atop the Oregon Cascades, Team Finds a Huge Buried Aquifer","Scientists have mapped the amount of water stored beneath volcanic rocks at the crest of the central Oregon Cascades and found an aquifer many times larger than previously estimated -- at least 81 cubic kilometers. The finding has implications for the way scientists and policymakers think about water in the region -- an increasingly urgent issue across the Western United States as climate change reduces snowpack, intensifies drought and strains limited resources.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250113161106.htm
Sodium-Ion Batteries Need Breakthroughs to Compete,"A thorough analysis of market, technological, and supply chain outcomes for sodium-ion batteries finds that significant advances are needed before commercialization.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250113134435.htm
How Households Can Cut Energy Costs,"Giving people better data about their energy use, plus some coaching, can help them substantially reduce their consumption and costs, according to a new study.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250113134318.htm
Differences in Strength by Position Among Football Players,"It&apos;s long been known that different positions on the football field fit different body types. A study led by the University of Kansas has gone beyond knowing that linemen are bigger with more body mass than receivers and tested a team of college football starters, finding differences in strength, power, jumping ability and more. The findings could help improve strength training designed to optimize performance for different types of players, researchers argue.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250113134152.htm
Changes in Opioid Use Outcomes After Passage of Medical Marijuana Laws,"A new study found no changes in opioid outcomes among the general population with the states&apos; passage of medical and recreational marijuana laws. However, the findings also show decreases in opioid outcomes after medical marijuana laws existed among people reporting cannabis use.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250113134146.htm
New Research Highlights Trends in ADHD Diagnoses,"New research identifies differing trends in attention-deficit/hyperactivity disorder (ADHD) diagnoses among adolescents and adults, including an increase among adults from 2020 to 2023. The study found a significant downward trends in ADHD incidence among adults from 2016 to 2020 and adolescents from 2016 to 2018. The ADHD incidence rate remained stable for adolescents in subsequent years.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250113134144.htm
Ecologists Reveal Key Genetic Insights for the Conservation of Iconic Cockatoo Species,"Ecologists have made valuable discoveries that could transform the conservation of two iconic cockatoo species: the Sulphur-crested cockatoos and the critically endangered Yellow-crested cockatoos -- with only 2,000 individuals remaining in the wild for the latter. Until now, no whole-genome research had been conducted on either species, which were identified solely by subtle morphological differences.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250113134611.htm
Immunotherapy Against Cancer: How Therapeutic Antibodies Do Their Job,"A look at cancer cells: Thanks to an innovative method of super-resolution microscopy, researchers observed with molecular resolution in 3D how therapeutic antibodies attack and alter B cells, thereby inducing their destruction. Their research presents the new type of molecular 3D visualization of antibody-cell interactions. The visualization of the molecular interaction between antibody and tumor cell opens up new avenues for improved immunotherapies against cancer.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250110122027.htm
Climate Fee on Food Could Effectively Cut Greenhouse Gas Emissions in Agriculture While Ensuring a Social Balance,"Greenhouse gas emissions in agriculture could be significantly reduced in a socially equitable way through a climate fee on food, combined with climate dividends. A new study suggests that pricing greenhouse gas-intensive foods could help meet climate targets for agriculture while generating over 8.2 billion Euros annually. If these funds were redistributed to households through a lump-sum compensation scheme, it would ease the financial burden on households, especially those with lower incomes and at the same time encourage sustainable consumption.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250110121753.htm
Medicare Rules May Reduce Prescription Steering,"Researchers have found that pharmacy benefit managers (PBMs) -- organizations that negotiate access to medicines for most patients in the United States -- steer patients to use their own pharmacies. However, these pharmacies appear less used in Medicare than in other market segments. These PBMs are part of integrated health care conglomerates that own insurance companies and pharmacies, which may create conflicts of interest.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250110121742.htm
Researchers Find Betrayal Doesn't Necessarily Make Someone Less Trustworthy If We Benefit,"Both intuition and past research suggest that whether people deem someone trustworthy depends on that person&apos;s past behavior and reputation for betrayal. In a series of experiments, psychologists found that subjects regarded those who previously exhibited that behavior as less trustworthy. However, when the betrayal benefited them or had no effect on them, participants regarded the betrayer as trustworthy. This pattern was largely consistent across the types of relationships studied: friendships, romantic relationships and professional relationships.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250109183332.htm
"Is There Really a Mid-Career Crisis? Job Satisfaction Follows a U-Shaped Curve Only Among Highly Skilled Workers, According to New Study","Contrary to the long-held belief that the mid-career crisis plagues everyone, new research suggests that job satisfaction follows a U-shaped trajectory only for managerial and professional workers. This provocative finding challenges societal perceptions surrounding midlife and calls for a revaluation of workplace support for individuals in their 40s and 50s.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250109141225.htm
"Realistic Emission Tests for Motorbikes, Mopeds and Quads",Researchers have developed new measurement techniques and methods to measure emissions from category-L vehicles in realistic operation and to determine corresponding limit values.,Society/Education,https://www.sciencedaily.com/releases/2025/01/250109130035.htm
States Struggle to Curb Food Waste Despite Policies,Current state policies aren&apos;t enough to curb food waste. Study shows states are falling short of the reduction goals set by the U.S. Environmental Protection Agency.,Society/Education,https://www.sciencedaily.com/releases/2025/01/250109125831.htm
"PCT Blood Test Does Not Lower Antibiotic Treatment Duration for Hospitalized Children, Study Shows","A study has examined whether an additional blood test called procalcitonin (PCT) could safely shorten the time children spend on intravenous (IV) antibiotics in hospitals. Despite promising previous analysis, the study, found that using the PCT biomarker to guide treatment decisions did not reduce antibiotic duration when compared to usual care.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250109125632.htm
Dense Human Population Is Linked to Longer Urban Coyote Survival,"Tracking coyote movement in metropolitan areas shows the animals spend lots of time in natural settings, but a study suggests the human element of city life has a bigger impact than the environment on urban coyote survival.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250109125627.htm
A Sustainable Development Goal for Space?,"An international team of scientists has called for the creation of an 18th addition to the United Nations Sustainable Development Goals, which would aim to mitigate against the accumulation of space junk in Earth&apos;s orbit. They believe a new SDG18 could draw direct inspiration from one of the existing goals -- SDG14: Life Below Water -- with lessons learned in marine debris management being used to prevent another planetary crisis before it is too late.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250109125512.htm
"Nearly 30,000 Wild Species Identified in US Trade Data","International research has found almost 30,000 wild species have been traded in the United States, according to data captured by US wildlife trade monitoring organization Law Enforcement Manage Information System.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250109130030.htm
What Is the Average Wait Time to See a Neurologist in US?,"Older people wait an average of just over a month to see a neurologist for specialty care after being referred by their primary care physician or another physician, according to a new study. The study, which looked at people who have Medicare insurance, also found some people wait more than three months to see a neurologist.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250108173153.htm
Synthetic Chemicals and Chemical Products Require a New Regulatory and Legal Approach to Safeguard Children's Health,"Nations must better safeguard health and reduce childhood diseases linked to exposures to toxic chemicals, according to researchers. Governments need to test and regulate chemicals and chemical products as closely as they safeguard prescription drugs, the researchers write.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250108173146.htm
Mediterranean Sharks Continue to Decline Despite Conservation Progress,"New research has found more than 200 measures to protect sharks and rays across the 22 coastal states of the Mediterranean region. However, while elasmobranchs have made it onto many policy agendas, the study found considerable differences in how effectively any legislation was being monitored with no single source for tracking progress in the conservation and management of sharks at national levels.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250108144326.htm
Rethinking Population Management in Zoos,"Until now, contraception has been the method of choice for zoos to avoid surplus animals. Researchers are now calling for a paradigm shift: zoos could preserve their breeding populations, raise awareness of conservation challenges and improve animal welfare and their carbon footprint by allowing animals to reproduce naturally and culling surplus animals.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250108144318.htm
The 'Red Advantage' Is No Longer True for Olympic Combat Sports,"Wearing a red outfit in combat sports has been believed to provide an advantage for athletes, but a new study suggests there is no longer any truth in the claim.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250108144151.htm
Study Reveals Rising Interest in Permanent Contraception After Roe V. Wade Was Overturned,"A new study has found a significant increase in the number of U.S. young adults seeking permanent contraception, specifically tubal sterilization and vasectomy, following the Supreme Court&apos;s June 2022 decision which overturned Roe v. Wade.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250106195654.htm
'Heartbreaking' Impact of COVID on Treatment of Children With Brain Tumors,Research into the impact of the COVID pandemic on children and young people with brain tumors has revealed how investigations or treatments were frequently postponed as key people or resources were not available.,Society/Education,https://www.sciencedaily.com/releases/2025/01/250106132319.htm
Efforts to Reduce Kids' Screen Time Weakened by Unequal Access to Green Space,"When children have a place to play outside, programs aimed at reducing their screen time use are more successful.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250106195658.htm
"How We Classify Flood Risk May Give Developers, Home Buyers a False Sense of Security","Traditional methods of communicating how likely an area is to flood focus on designating which zones are &apos;high risk.&apos; This study suggests that this framing may give developers and homeowners a false sense of security when settling directly outside of &apos;high risk&apos; zones, believing them to be safe. This phenomenon is known as the &apos;safe development paradox,&apos; and results in an over-concentration of development right next to areas most likely to flood.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250106195651.htm
Acoustic Sensors Find Frequent Gunfire on School Walking Routes,A new study used acoustic sensors that detect the sound of gunfire to show how often children in one Chicago neighborhood are exposed to gunshots while walking to and from school. Results showed that nearly two-thirds of schools in the Englewood neighborhood of Chicago had at least one gun incident within 400 meters (about one-quarter mile) of where children were walking home during the 2021-22 school year.,Society/Education,https://www.sciencedaily.com/releases/2025/01/250106132901.htm
"Multilingualism Improves Crucial Cognitive Functions in Autistic Children, Study Finds","A new study adds to the growing body of evidence on the cognitive benefits of speaking multiple languages, finding that multilingualism not only enhances general cognitive abilities but also may help reduce certain symptoms and bolster control of daily thoughts and actions in children with and without autism.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250103150946.htm
One of the World's Largest Social Programs Greatly Reduced Tuberculosis Among the Most Vulnerable,"Brazil&apos;s Bolsa Fam lia Program, one of the world&apos;s largest conditional cash transfer programs, was responsible for the reduction of more than half the number of tuberculosis cases and deaths among those living in extreme poverty and indigenous groups.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250103125040.htm
Growing Divide: Agricultural Climate Policies Affect Food Prices Differently in Poor and Wealthy Countries,"Farmers are receiving less of what consumers spend on food, as modern food systems increasingly direct costs toward value-added components like processing, transport, and marketing. A study shows that this effect shapes how food prices respond to agricultural climate policies: While value-added components buffer consumer price changes in wealthier countries, low-income countries -- where farming costs dominate -- face greater challenges in managing food price increases due to climate policies.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250103125034.htm
"People Find Medical Test Results Hard to Understand, Increasing Overall Worry","In April 2021, a provision in the 21st Century Cures act took effect which required that all medical test results be released to a patient&apos;s electronic medical record as soon as they become available. As a result of this newer law, many patients are seeing and reading their test results even before their doctor has. The problem is that many medical reports aren&apos;t written with patients in mind.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250103124931.htm
Modeling Tool Affirms Critical Role of Testing in Pandemic Response,"A study found public-private partnerships to develop, produce and distribute COVID-19 diagnostic tests saved approximately 1.4 million lives and prevented an estimated 7 million patient hospitalizations in the U.S. during the pandemic.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250103124923.htm
How Good Are AI Doctors at Medical Conversations?,Researchers design a new way to more reliably evaluate AI models&apos; ability to make clinical decisions in realistic scenarios that closely mimic real-life interactions. The analysis finds that large-language models excel at making diagnoses from exam-style questions but struggle to do so from conversational notes. The researchers propose set of guidelines to optimize AI tools&apos; performance and align them with real-world practice before integrating them into the clinic.,Society/Education,https://www.sciencedaily.com/releases/2025/01/250102162647.htm
Africa: Better Roads Promote Greater Dietary Diversity,"A balanced diet is important for reducing hunger and malnutrition. Researchers thus advocate that small farmers in low- and middle-income countries should try to produce as many different foods as possible for their own consumption. However, a study is now questioning this recommendation to some extent. It suggests that good access to regional markets is more important than farmers growing a large diversity of crops on their own smallholding. Better-functioning markets increase the variety of foods available locally, which benefits the population as a whole.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250102162642.htm
Too Many Men or Too Few Women? New Study Finds How the Gender Gap Is Framed Affects Perceptions of It,"Recognizing that news coverage may have influence in forming attitudes and in driving action, a team of psychology researchers examined whether reframing this gender gap in terms of &apos;men&apos;s overrepresentation&apos; -- rather than as &apos;women&apos;s underrepresentation&apos; -- would have an impact on perceptions of the issue and on motivations to address it. Its findings showed that framing the gap as &apos;men&apos;s overrepresentation&apos; -- as opposed to &apos;women&apos;s underrepresentation&apos; -- in political leadership elicited more anger at the disparity among women and increased perceptions that the gap is unjust. Moreover, the results showed that anger at the disparity leads women to take action to address it.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250102162632.htm
Study Finds Physical Activity Reduces Chronic Disease Risk,A study underscores the value of physical activity. Researchers found patients who responded in a survey that they are physically active have a statistically significant lower risk of having 19 chronic conditions.,Society/Education,https://www.sciencedaily.com/releases/2025/01/250102162516.htm
Expanding the Agenda for More Just Genomics,"A special report outlines opportunities to enhance justice in genomics, toward a world in which genomic medicine promotes health equity, protects privacy, and respects the rights and values of individuals and communities.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250102162327.htm
Addressing Gender Issues Strengthens Peace Agreements,"When it comes to peace processes and negotiations, U.N. Women highlights a stark reality: All too often, women remain invisible and excluded. But a new study draws on evidence from Colombia to show that addressing gender-related issues helps peace agreements succeed.",Society/Education,https://www.sciencedaily.com/releases/2025/01/250102162303.htm
"Mitigating Animal-Vehicle Collisions With Field Sensors, Artificial Intelligence and Ecological Modelling","Using field sensors, various ecological modelling technologies and deep learning algorithms, a French research team has developed a method for mapping the risk of collisions between animals and vehicles along transport infrastructures. In the future, it could contribute to collision management in autonomous vehicles thanks to connected infrastructures.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241220132902.htm
11 To 12-Year-Olds Use Smartphones Mainly to Talk to Family and Friends,"A research group has analyzed the digital ecosystem of 11- to 12-year-old children across the Basque Autonomous Community, and concluded that two out of three own a smartphone. They use smartphones mainly to talk to family and friends. The researchers also point out that, at that age, access to social media mainly focuses on watching videos and not on generating content.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241226153850.htm
"Economic Burden of Tooth Decay Is Highest in Deprived Groups, New Study Reveals","The economic impact of dental caries (tooth decay) is disproportionately higher in the most deprived groups, new research finds.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241220133023.htm
"Adoption of 'Hospital-at-Home' Programs Remains Concentrated Among Larger, Urban, Not-for-Profit and Academic Hospitals","Hospitals that have adopted the Center for Medicare and Medicaid (CMS) &apos;hospital-at-home&apos; program, which serves as an alternative to admission to brick-and-mortar facilities, are concentrated in large, urban, not-for-profit, and academic hospitals, highlighting need for targeted incentives to expand program to smaller, rural, and non-teaching hospitals.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241223134410.htm
Construction Materials and Household Items Are a Part of a Long-Term Carbon Sink Called the 'Technosphere',"We know a lot about how much fossil-derived carbon is emitted to the atmosphere but less about how much is stored in human-made products. Ecological economists estimate that each year, humans add around 400 million tons of fossil carbon to long-lasting products such as plastics, buildings, and human infrastructure. Although these products could be considered a &apos;carbon sink,&apos; proper waste management is essential to prevent them from becoming environmental hazards.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241220132657.htm
Advancing a Trustworthy Quantum Era: A Novel Approach to Quantum Protocol Verification,"The future of data security depends on the reliable application of quantum technology, but its widespread adoption requires rigorous verification. Researchers have developed a novel approach to verify quantum protocols, ensuring their reliability in safety- and security-critical applications. This advancement addresses the need for trustworthy quantum systems, which is essential for the secure deployment of quantum technologies in high-reliability systems.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241219152920.htm
"More People Living Without Running Water in U.S. Cities Since the Global Financial Crisis, Study Reveals","More American cities -- even those seen as affluent -- are home to people living without running water as people are being &apos;squeezed&apos; by unaffordable housing and the cost-of-living crisis, new research finds.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241219152500.htm
Study Finds Slowing of Age-Related Declines in Older Adults,A new study reveals significant improvements in the health of older adults when compared to previous generations.,Society/Education,https://www.sciencedaily.com/releases/2024/12/241219152457.htm
Human-Like Artificial Intelligence May Face Greater Blame for Moral Violations,"In a new study, participants tended to assign greater blame to artificial intelligences (AIs) involved in real-world moral transgressions when they perceived the AIs as having more human-like minds.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241218174943.htm
Lost Score Revives Sound of Music and Voices from Centuries Past,"A fragment of &apos;lost&apos; music found in the pages of Scotland&apos;s first full-length printed book is providing clues to what music sounded like five centuries ago. Scholars have been investigating the origins of the musical score -- which contains only 55 notes -- to cast new light on music from pre-Reformation Scotland in the early sixteenth-century. Researchers say the tantalizing discovery is a rare example of music from Scottish religious institutions 500 years ago, and is the only piece which survives from the northeast of Scotland from this period.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241218132158.htm
Tracking Other People's Minds in Communication,"Language and social cognition are fundamental to human communication. But how do these capacities interact? In a review paper, researchers show how language and social cognition are integrated in real time. The authors propose a new &apos;mind-tracking&apos; model of communication, in which social micro-processes play a fundamental role in language production and comprehension.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241218132155.htm
"Bias in AI Amplifies Our Own Biases, Researchers Show","Artificial intelligence (AI) systems tend to take on human biases and amplify them, causing people who use that AI to become more biased themselves, a new study finds.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241218132137.htm
Researcher Defines 'Kindness' in Healthcare,A researcher has defined &apos;kindness&apos; and believes this could hold the key to better communication within healthcare teams and improve care for patients.,Society/Education,https://www.sciencedaily.com/releases/2024/12/241218132357.htm
How Loss of Urban Trees Affects Educational Outcomes,"Economists looked at test scores and school attendance for Chicago-area kids before and after a bug infestation wiped out the city&apos;s ash trees. Education outcomes for low-income students went down, highlighting how the impacts of ecosystem degradation are disproportionately felt by disadvantaged communities.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241217201539.htm
"The Social Cost of Carbon, a Crucial Tool for Setting Climate Policy, Omits Key Effects","The social cost of carbon -- an important figure global policymakers use to analyze the benefits of climate and energy policies -- is too low, finds a new study.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241217152011.htm
Almost Three Quarters of Adolescents Experience Depression or Anxiety,"Almost three quarters of adolescents in Australia experience clinically significant depression or anxiety symptoms, with most being chronic, according to a new study. And preventive strategies outside our clinics are urgently required to address this considerable public health problem facing the nation.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241217131109.htm
Being Digitally Hyperconnected Causes 'Techno-Strain' for Employees,A new study has shown that employees are experiencing mental and physical techno-strain due to being &apos;hyperconnected&apos; to digital technology making it difficult for people to switch off from work.,Society/Education,https://www.sciencedaily.com/releases/2024/12/241217130916.htm
Biased Language in Clinical Handoffs May Negatively Impact Patient Care,"A new study shows that when clinicians hear a patient described with negatively biased language, they develop less empathy towards the patient and, in some cases, become less accurate in recalling the patient&apos;s critical health details.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241217130822.htm
Young English Speakers Are Most Comfortable With Digital Health,"Digital health tools, such as patient portals, treatment apps and online appointment schedulers, are increasingly common. But not everyone is equally at home using them.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241217130817.htm
World Cup Soccer Is Getting Faster for Men and Women Alike,"If the experience of watching a FIFA World Cup soccer final is intense, spare a thought for the players, who are competing at an ever increasing intensity, according to a new study.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241217131553.htm
The Psychological Implications of Big Brother's Gaze,"A new psychological study has shown that when people know they are under surveillance it generates an automatic response of heightened awareness of being watched, with implications for public mental health.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241216214642.htm
"Long COVID's Effects on Employment: Financial Distress, Fear of Judgment","Though research has shown that people with long COVID are more likely to be unemployed, the statistics don&apos;t reveal what patients go through before they cut their hours, stop working or lose their jobs. In a new study involving interviews of people with long COVID, researchers describe how the prolonged illness has affected not only patients&apos; job status, but also their overall well-being.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241216165310.htm
"Threat of Abrupt Mortality Events Keeps Endangered Monkey Population at Risk, Despite Decades of Growth","Despite the population being almost four times larger than it was in 1982, a new study published in the journal Ecology suggests the northern muriqui monkeys remain at risk, especially in the face of ongoing habitat disturbances.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241216165254.htm
Staying Sharp: Study Explores How Brain Changes May Affect Financial Skills,A new article sheds light on how age-related changes may affect the way we handle finances -- and how we can stay sharp as we age.,Society/Education,https://www.sciencedaily.com/releases/2024/12/241216165130.htm
Naughty or Nice? Many Parents Rely on Threats to Manage Misbehavior -- From No Dessert to No Santa,"When young children&apos;s behavior becomes challenging, many parents resort to threats -- from taking away toys to threatening that Santa will skip their house, a national poll suggests.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241216130304.htm
It's Worth Mixing It Up: What Combination of Policies Will Lead to a Clean Energy Future?,"How can we ensure that as many households as possible adopt not only solar panels, but also their own battery to store solar energy, a heat pump, and an electric car? Researchers have looked into just this question.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241216125923.htm
The Great Ripple: How a Tsunami Can Disrupt Global Trade,"Tsunamis can cause immense physical damage to ports, but the economic cost does not stop there. The resultant disruptions of shipping lanes result in billions of dollars in losses every day, as was seen in the 2011 tsunami that hit the Tohoku Region. To better assess the ripple effect a tsunami could cause to shipping lanes in the South China Sea, a group of international researchers carried out 104 tsunami simulations.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241213125300.htm
Exposure to Remote Wildfire Smoke Drifting Across the US Linked to Increased Medical Visits for Heart and Lung Problems,"Wildfire smoke has long been known to exacerbate health problems like heart disease, lung conditions, and asthma, but now a new study finds that smoke from these fires can lead to poor health thousands of miles away. Researchers found that medical visits for heart and lung problems rose by nearly 20 percent during six days in June, 2023, when smoke from Western Canadian wildfires drifted across the country, leading to very poor air quality days in Baltimore and the surrounding region.",Society/Education,https://www.sciencedaily.com/releases/2024/12/241213125152.htm
